race,stage_number,classification_type,rank,rider_name,rider_slug,rider_url,bib,team_name,team_slug,team_url,time,gap,points,bonus,source_url
Tour de France,1,gc,59,M. JORGENSON,matteo-jorgenson,https://www.letour.fr/en/rider/16/team-visma-lease-a-bike/matteo-jorgenson,16.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,00h 24' 17'',+ 00h 02' 30'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,60,F. VAN DEN BROEK,frank-van-den-broek,https://www.letour.fr/en/rider/218/team-picnic-postnl/frank-van-den-broek,218.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,00h 24' 20'',+ 00h 02' 33'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,61,M. HEßMANN,michel-hessmann,https://www.letour.fr/en/rider/145/movistar-team/michel-hessmann,145.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,00h 24' 23'',+ 00h 02' 36'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,62,N. OLIVEIRA,nelson-oliveira,https://www.letour.fr/en/rider/146/movistar-team/nelson-oliveira,146.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,00h 24' 23'',+ 00h 02' 36'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,63,M. VERCHER,matteo-vercher,https://www.letour.fr/en/rider/208/totalenergies/matteo-vercher,208.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,00h 24' 24'',+ 00h 02' 37'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,64,N. BREUILLARD,nicolas-breuillard,https://www.letour.fr/en/rider/202/totalenergies/nicolas-breuillard,202.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,00h 24' 24'',+ 00h 02' 37'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,65,A. KIRSCH,alex-kirsch,https://www.letour.fr/en/rider/166/cofidis/alex-kirsch,166.0,COFIDIS,cofidis,https://www.letour.fr/en/team/COF/cofidis,00h 24' 25'',+ 00h 02' 38'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,66,R. DEBRUYNE,ramses-debruyne,https://www.letour.fr/en/rider/102/alpecin-premier-tech/ramses-debruyne,102.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,00h 24' 27'',+ 00h 02' 40'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,67,Q. HERMANS,quinten-hermans,https://www.letour.fr/en/rider/174/pinarello-q36-5-pro-cycling-team/quinten-hermans,174.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,00h 24' 30'',+ 00h 02' 43'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,68,H. TEJADA,harold-tejada-canacue,https://www.letour.fr/en/rider/65/xds-astana-team/harold-tejada-canacue,65.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,00h 24' 33'',+ 00h 02' 46'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,69,J. STUYVEN,jasper-stuyven,https://www.letour.fr/en/rider/94/soudal-quick-step/jasper-stuyven,94.0,SOUDAL QUICK-STEP,soudal-quick-step,https://www.letour.fr/en/team/SOQ/soudal-quick-step,00h 24' 33'',+ 00h 02' 46'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,70,V. PARET PEINTRE,valentin-paret-peintre,https://www.letour.fr/en/rider/93/soudal-quick-step/valentin-paret-peintre,93.0,SOUDAL QUICK-STEP,soudal-quick-step,https://www.letour.fr/en/team/SOQ/soudal-quick-step,00h 24' 33'',+ 00h 02' 46'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,71,J. ROMO,javier-romo-oliver,https://www.letour.fr/en/rider/147/movistar-team/javier-romo-oliver,147.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,00h 24' 33'',+ 00h 02' 46'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,72,F. GROSSSCHARTNER,felix-grossschartner,https://www.letour.fr/en/rider/3/uae-team-emirates-xrg/felix-grossschartner,3.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,00h 24' 41'',+ 00h 02' 54'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,73,M. KWIATKOWSKI,michal-kwiatkowski,https://www.letour.fr/en/rider/86/netcompany-ineos-cycling-team/michal-kwiatkowski,86.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,00h 24' 47'',+ 00h 03' 00'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,74,T. WELLENS,tim-wellens,https://www.letour.fr/en/rider/7/uae-team-emirates-xrg/tim-wellens,7.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,00h 24' 49'',+ 00h 03' 02'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,75,F. BIESTERBOS,frits-biesterbos,https://www.letour.fr/en/rider/212/team-picnic-postnl/frits-biesterbos,212.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,00h 24' 52'',+ 00h 03' 05'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,76,P. BITTNER,pavel-bittner,https://www.letour.fr/en/rider/213/team-picnic-postnl/pavel-bittner,213.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,00h 24' 52'',+ 00h 03' 05'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,77,W. BARGUIL,warren-barguil,https://www.letour.fr/en/rider/211/team-picnic-postnl/warren-barguil,211.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,00h 24' 52'',+ 00h 03' 05'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,78,J. DEGENKOLB,john-degenkolb,https://www.letour.fr/en/rider/214/team-picnic-postnl/john-degenkolb,214.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,00h 24' 52'',+ 00h 03' 05'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,79,J. VAN DEN BERG,julius-van-den-berg,https://www.letour.fr/en/rider/217/team-picnic-postnl/julius-van-den-berg,217.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,00h 24' 52'',+ 00h 03' 05'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,80,E. BERNAL,egan-bernal-gomez,https://www.letour.fr/en/rider/81/netcompany-ineos-cycling-team/egan-bernal-gomez,81.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,00h 24' 53'',+ 00h 03' 06'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,81,B. GIRMAY,biniam-girmay,https://www.letour.fr/en/rider/131/nsn-cycling-team/biniam-girmay,131.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,00h 24' 57'',+ 00h 03' 10'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,82,T. MARSMAN,tim-marsman,https://www.letour.fr/en/rider/104/alpecin-premier-tech/tim-marsman,104.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,00h 24' 57'',+ 00h 03' 10'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,83,M. KANTER,max-kanter,https://www.letour.fr/en/rider/64/xds-astana-team/max-kanter,64.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,00h 24' 57'',+ 00h 03' 10'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,84,B. HEALY,ben-healy,https://www.letour.fr/en/rider/44/ef-education-easypost/ben-healy,44.0,EF EDUCATION - EASYPOST,ef-education-easypost,https://www.letour.fr/en/team/EFE/ef-education-easypost,00h 24' 58'',+ 00h 03' 11'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,85,K. ASGREEN,kasper-asgreen,https://www.letour.fr/en/rider/42/ef-education-easypost/kasper-asgreen,42.0,EF EDUCATION - EASYPOST,ef-education-easypost,https://www.letour.fr/en/team/EFE/ef-education-easypost,00h 24' 58'',+ 00h 03' 11'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,86,D. CARUSO,damiano-caruso,https://www.letour.fr/en/rider/73/bahrain-victorious/damiano-caruso,73.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,00h 24' 59'',+ 00h 03' 12'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,87,A. CHARMIG,anthon-charmig,https://www.letour.fr/en/rider/123/uno-x-mobility/anthon-charmig,123.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,00h 24' 59'',+ 00h 03' 12'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,88,V. VAN MECHELEN,vlad-van-mechelen,https://www.letour.fr/en/rider/78/bahrain-victorious/vlad-van-mechelen,78.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,00h 25' 00'',+ 00h 03' 13'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,89,M. FRIGO,marco-frigo,https://www.letour.fr/en/rider/134/nsn-cycling-team/marco-frigo,134.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,00h 25' 01'',+ 00h 03' 14'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,90,K. NEILANDS,krists-neilands,https://www.letour.fr/en/rider/136/nsn-cycling-team/krists-neilands,136.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,00h 25' 01'',+ 00h 03' 14'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,91,T. VAN ASBROECK,tom-van-asbroeck,https://www.letour.fr/en/rider/138/nsn-cycling-team/tom-van-asbroeck,138.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,00h 25' 01'',+ 00h 03' 14'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,92,L. ASKEY,lewis-askey,https://www.letour.fr/en/rider/132/nsn-cycling-team/lewis-askey,132.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,00h 25' 01'',+ 00h 03' 14'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,93,B. THOMAS,benjamin-thomas,https://www.letour.fr/en/rider/168/cofidis/benjamin-thomas,168.0,COFIDIS,cofidis,https://www.letour.fr/en/team/COF/cofidis,00h 25' 02'',+ 00h 03' 15'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,94,C. RUSSO,clement-russo,https://www.letour.fr/en/rider/188/groupama-fdj-united/clement-russo,188.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,00h 25' 02'',+ 00h 03' 15'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,95,L. GERMANI,lorenzo-germani,https://www.letour.fr/en/rider/185/groupama-fdj-united/lorenzo-germani,185.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,00h 25' 02'',+ 00h 03' 15'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,96,E. COSTIOU,ewen-costiou,https://www.letour.fr/en/rider/184/groupama-fdj-united/ewen-costiou,184.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,00h 25' 02'',+ 00h 03' 15'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,97,N. MÄRKL,niklas-maerkl,https://www.letour.fr/en/rider/216/team-picnic-postnl/niklas-maerkl,216.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,00h 25' 03'',+ 00h 03' 16'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,98,Q. PACHER,quentin-pacher,https://www.letour.fr/en/rider/187/groupama-fdj-united/quentin-pacher,187.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,00h 25' 05'',+ 00h 03' 18'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,99,T. BENOOT,tiesj-benoot,https://www.letour.fr/en/rider/52/decathlon-cma-cgm-team/tiesj-benoot,52.0,DECATHLON CMA CGM TEAM,decathlon-cma-cgm-team,https://www.letour.fr/en/team/DCT/decathlon-cma-cgm-team,00h 25' 06'',+ 00h 03' 19'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,100,D. HOWSON,damien-craig-howson,https://www.letour.fr/en/rider/175/pinarello-q36-5-pro-cycling-team/damien-craig-howson,175.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,00h 25' 08'',+ 00h 03' 21'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,101,F. WRIGHT,alfred-brockwell-wright,https://www.letour.fr/en/rider/178/pinarello-q36-5-pro-cycling-team/alfred-brockwell-wright,178.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,00h 25' 09'',+ 00h 03' 22'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,102,E. RUBIO,einer-augusto-rubio-reyes,https://www.letour.fr/en/rider/148/movistar-team/einer-augusto-rubio-reyes,148.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,00h 25' 12'',+ 00h 03' 25'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,103,M. STORER,michael-storer,https://www.letour.fr/en/rider/196/tudor-pro-cycling-team/michael-storer,196.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,00h 25' 14'',+ 00h 03' 27'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,104,L. VERVAEKE,louis-vervaeke,https://www.letour.fr/en/rider/98/soudal-quick-step/louis-vervaeke,98.0,SOUDAL QUICK-STEP,soudal-quick-step,https://www.letour.fr/en/team/SOQ/soudal-quick-step,00h 25' 15'',+ 00h 03' 28'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,105,F. VERMEERSCH,florian-vermeersch,https://www.letour.fr/en/rider/6/uae-team-emirates-xrg/florian-vermeersch,6.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,00h 25' 15'',+ 00h 03' 28'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,106,B. ARMIRAIL,bruno-armirail,https://www.letour.fr/en/rider/13/team-visma-lease-a-bike/bruno-armirail,13.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,00h 25' 15'',+ 00h 03' 28'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,107,V. CAMPENAERTS,victor-campenaerts,https://www.letour.fr/en/rider/14/team-visma-lease-a-bike/victor-campenaerts,14.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,00h 25' 15'',+ 00h 03' 28'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,108,H. ARTZ,huub-artz,https://www.letour.fr/en/rider/152/lotto-intermarche/huub-artz,152.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,00h 25' 16'',+ 00h 03' 29'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,109,X. MEURISSE,xandro-meurisse,https://www.letour.fr/en/rider/176/pinarello-q36-5-pro-cycling-team/xandro-meurisse,176.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,00h 25' 17'',+ 00h 03' 30'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,110,X. AZPARREN IRURZUN,xabier-azparren-irurzun,https://www.letour.fr/en/rider/172/pinarello-q36-5-pro-cycling-team/xabier-azparren-irurzun,172.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,00h 25' 17'',+ 00h 03' 30'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,111,C. BERTHET,clement-berthet,https://www.letour.fr/en/rider/182/groupama-fdj-united/clement-berthet,182.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,00h 25' 21'',+ 00h 03' 34'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,112,G. MARTIN GUYONNET,guillaume-martin-guyonnet,https://www.letour.fr/en/rider/186/groupama-fdj-united/guillaume-martin-guyonnet,186.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,00h 25' 21'',+ 00h 03' 34'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,113,J. STEWART,thomas-jake-stewart,https://www.letour.fr/en/rider/137/nsn-cycling-team/thomas-jake-stewart,137.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,00h 25' 23'',+ 00h 03' 36'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,114,S. OLDANI,stefano-oldani,https://www.letour.fr/en/rider/226/caja-rural-seguros-rga/stefano-oldani,226.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,00h 25' 25'',+ 00h 03' 38'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,115,S. BERWICK,sebastian-berwick,https://www.letour.fr/en/rider/223/caja-rural-seguros-rga/sebastian-berwick,223.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,00h 25' 25'',+ 00h 03' 38'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,116,A. DELETTRE,alexandre-delettre,https://www.letour.fr/en/rider/204/totalenergies/alexandre-delettre,204.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,00h 25' 28'',+ 00h 03' 41'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,117,M. WALKER,max-walker,https://www.letour.fr/en/rider/48/ef-education-easypost/max-walker,48.0,EF EDUCATION - EASYPOST,ef-education-easypost,https://www.letour.fr/en/team/EFE/ef-education-easypost,00h 25' 30'',+ 00h 03' 43'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,118,R. PLUIMERS,rick-pluimers,https://www.letour.fr/en/rider/195/tudor-pro-cycling-team/rick-pluimers,195.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,00h 25' 32'',+ 00h 03' 45'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,119,A. DE KLEIJN,arvid-de-kleijn,https://www.letour.fr/en/rider/192/tudor-pro-cycling-team/arvid-de-kleijn,192.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,00h 25' 32'',+ 00h 03' 45'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,120,A. JOHANNESSEN,anders-halland-johannessen,https://www.letour.fr/en/rider/125/uno-x-mobility/anders-halland-johannessen,125.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,00h 25' 37'',+ 00h 03' 50'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,121,A. ARANBURU,alex-aranburu-deva,https://www.letour.fr/en/rider/163/cofidis/alex-aranburu-deva,163.0,COFIDIS,cofidis,https://www.letour.fr/en/team/COF/cofidis,00h 25' 41'',+ 00h 03' 54'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,122,J. ABRAHAMSEN,jonas-abrahamsen,https://www.letour.fr/en/rider/122/uno-x-mobility/jonas-abrahamsen,122.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,00h 25' 42'',+ 00h 03' 55'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,123,M. CORT NIELSEN,magnus-cort-nielsen,https://www.letour.fr/en/rider/124/uno-x-mobility/magnus-cort-nielsen,124.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,00h 25' 42'',+ 00h 03' 55'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,124,M. LOUVEL,matis-louvel,https://www.letour.fr/en/rider/135/nsn-cycling-team/matis-louvel,135.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,00h 25' 42'',+ 00h 03' 55'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,125,M. MOHORIC,matej-mohoric,https://www.letour.fr/en/rider/75/bahrain-victorious/matej-mohoric,75.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,00h 25' 43'',+ 00h 03' 56'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,126,E. PLANCKAERT,edward-planckaert,https://www.letour.fr/en/rider/106/alpecin-premier-tech/edward-planckaert,106.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,00h 25' 45'',+ 00h 03' 58'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
Tour de France,1,gc,127,A. SKAARSETH,anders-skaarseth,https://www.letour.fr/en/rider/126/uno-x-mobility/anders-skaarseth,126.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,00h 25' 46'',+ 00h 03' 59'',-,-,https://www.letour.fr/en/ajax/ranking/1/itg/9b090725bf332e0cb20022c0dbce7051/subtab
